,lh_SFG_L_6_1_thickness,lh_SFG_L_6_2_thickness,lh_SFG_L_6_3_thickness,lh_SFG_L_6_4_thickness,lh_SFG_L_6_5_thickness,lh_SFG_L_6_6_thickness,lh_MFG_L_7_1_thickness,lh_MFG_L_7_2_thickness,lh_MFG_L_7_3_thickness,lh_MFG_L_7_4_thickness,lh_MFG_L_7_5_thickness,lh_MFG_L_7_6_thickness,lh_MFG_L_7_7_thickness,lh_IFG_L_6_1_thickness,lh_IFG_L_6_2_thickness,lh_IFG_L_6_3_thickness,lh_IFG_L_6_4_thickness,lh_IFG_L_6_5_thickness,lh_IFG_L_6_6_thickness,lh_OrG_L_6_1_thickness,lh_OrG_L_6_2_thickness,lh_OrG_L_6_3_thickness,lh_OrG_L_6_4_thickness,lh_OrG_L_6_5_thickness,lh_OrG_L_6_6_thickness,lh_PrG_L_6_1_thickness,lh_PrG_L_6_2_thickness,lh_PrG_L_6_3_thickness,lh_PrG_L_6_4_thickness,lh_PrG_L_6_5_thickness,lh_PrG_L_6_6_thickness,lh_PCL_L_2_1_thickness,lh_PCL_L_2_2_thickness,lh_STG_L_6_1_thickness,lh_STG_L_6_2_thickness,lh_STG_L_6_3_thickness,lh_STG_L_6_4_thickness,lh_STG_L_6_5_thickness,lh_STG_L_6_6_thickness,lh_MTG_L_4_1_thickness,lh_MTG_L_4_2_thickness,lh_MTG_L_4_3_thickness,lh_MTG_L_4_4_thickness,lh_ITG_L_5_1_thickness,lh_ITG_L_5_2_thickness,lh_ITG_L_5_3_thickness,lh_ITG_L_5_4_thickness,lh_ITG_L_5_5_thickness,lh_FuG_L_3_1_thickness,lh_FuG_L_3_2_thickness,lh_FuG_L_3_3_thickness,lh_PhG_L_6_1_thickness,lh_PhG_L_6_2_thickness,lh_PhG_L_6_3_thickness,lh_PhG_L_6_4_thickness,lh_PhG_L_6_5_thickness,lh_PhG_L_6_6_thickness,lh_pSTS_L_2_1_thickness,lh_pSTS_L_2_2_thickness,lh_SPL_L_4_1_thickness,lh_SPL_L_4_2_thickness,lh_SPL_L_4_3_thickness,lh_SPL_L_4_4_thickness,lh_IPL_L_6_1_thickness,lh_IPL_L_6_2_thickness,lh_IPL_L_6_3_thickness,lh_IPL_L_6_4_thickness,lh_IPL_L_6_5_thickness,lh_IPL_L_6_6_thickness,lh_PCun_L_4_1_thickness,lh_PCun_L_4_2_thickness,lh_PCun_L_4_3_thickness,lh_PCun_L_4_4_thickness,lh_PoG_L_4_1_thickness,lh_PoG_L_4_2_thickness,lh_PoG_L_4_3_thickness,lh_PoG_L_4_4_thickness,lh_INS_L_6_1_thickness,lh_INS_L_6_2_thickness,lh_INS_L_6_3_thickness,lh_CG_L_5_1_thickness,lh_CG_L_5_2_thickness,lh_CG_L_5_3_thickness,lh_CG_L_5_4_thickness,lh_CG_L_5_5_thickness,lh_MVOcC_L_5_1_thickness,lh_MVOcC_L_5_2_thickness,lh_MVOcC_L_5_3_thickness,lh_MVOcC_L_5_4_thickness,lh_MVOcC_L_5_5_thickness,lh_LOcC_L_4_1_thickness,lh_LOcC_L_4_2_thickness,lh_LOcC_L_4_3_thickness,lh_LOcC_L_4_4_thickness,lh_MeanThickness_thickness
lh_OrG_L_6_6_thickness,0.5996005940722791,0.5927665820256899,0.689962767868121,0.9248677276819384,0.5622053713773809,0.4053386364142882,0.13098925187676694,0.6599221219916102,0.0007146162061303389,0.30739032471091476,0.7534476775545937,0.5211211890919465,0.4303203360872835,0.2116820537440635,0.08135262673637461,0.6304392089825651,0.1502691238428495,0.6262307352990407,0.5425764557466854,0.16483402317896476,0.8017188045828847,0.5618035742185705,0.4767836331246442,0.7294257004248104,1.0,0.39601924996483967,0.8266744735381444,0.47281353739186505,0.11138817629073434,0.9864077858386451,0.5114140373107657,0.38607906733547304,0.8793888295515216,0.292341562897177,0.06903331366799371,0.7705725855020942,0.40562697968511996,0.5168636923715701,0.8686654030397372,0.6199844397561787,0.5425432034481854,0.9916070807888115,0.7710240327246318,0.9449603818950281,0.2714287625335839,0.5486175709375268,0.8498643075577055,0.7846918203848953,0.5956534789865907,0.7901088387692166,0.5959656790338813,0.1630090021581134,0.9987460333676237,0.6167299335981622,0.19987444730538248,0.30760895683012335,0.6509589218239671,0.02001629360995168,0.38096500695510155,0.8887324955843321,0.5911735583994275,0.7857663485524811,0.9420863526129388,0.8889426135154264,0.32203034491017646,0.2161251344707455,0.9954647915793526,0.6661213785865571,0.5169407286923046,0.7351196034613264,0.2864766184397916,0.33968306336918086,0.48348259882114514,0.5155634223207889,0.4746759636987325,0.2861411247455985,0.6497143839493793,0.16211476048586237,0.8782160927616034,0.6639975588305005,0.6628936876730767,0.8231768321009785,0.3732637379079833,0.41223051457973514,0.5222751839716995,0.44009689559757587,0.7939275364664167,0.5036849220182236,0.778384259577581,0.9145736874849021,0.9484996386939253,0.4216802610005599,0.8978002306548172,0.8761624400503643,0.48571719952163017
lh_PrG_L_6_1_thickness,0.08772443968258918,0.5011554968689653,0.4142218223866095,0.45563974998809786,0.10145241718795223,0.635824355158442,0.41912113278819196,0.3896548235042255,0.31102257054290067,0.7108500693656912,0.29688279607699797,0.12102916434054813,0.6516867368784126,0.03937186007574859,0.03192227898315019,0.08139610863365397,0.18823594125311957,0.4243858585262681,0.007490538924659868,0.0030946197964928954,0.39425976643744937,0.012209771465511651,0.7402418748042536,0.12832430429719252,0.39601924996483967,1.0,0.46892467536683047,0.1636314766062264,0.7879119373555077,0.3290411622082988,0.07342866259124543,0.07955608554427834,0.23834877212406594,0.0009605630565362908,0.6596876434100556,0.10057338971889208,0.30073369721081994,0.002322616786199427,0.17162352062208,0.30175196554442824,0.48328504232843283,0.4407038948761544,0.31240050493983385,0.41306390980892355,0.03542305866984364,0.47491470220408794,0.4935676033039659,0.14691970903424578,0.11338119825642701,0.41712214346991383,0.0219995550088814,0.00441174446146354,0.37636447375920334,0.14241349222419683,0.014033225570430703,0.044147406531190946,0.4973507462451952,0.08169410911604241,0.24575751090164463,0.48612023170162233,0.2387431437463156,0.16363147660622646,0.4913627456440429,0.1898888687256504,0.003569708714685761,0.018181922474950474,0.42886655020006714,0.17739212470670288,0.5022214416535628,0.49164059128563004,0.040905613963271366,0.06301223421838506,0.010971763160563081,0.434613482717741,0.5492948218163809,0.9662580086041097,0.4060635534755319,0.0008180667060202358,0.24387368052443256,0.07172598050130537,0.07640384103942463,0.13526882131550924,0.07926051689574325,0.09364171442239595,0.0161736131689578,0.00016401951132327916,0.15443398950578366,0.00036061299931602333,0.49987361468888886,0.2162075413454095,0.3482834774232556,0.03246103224212626,0.4716868664988769,0.32709027955273073,0.3554461766280608
lh_PrG_L_6_2_thickness,0.6604961936110773,0.9060277166307862,0.9126538753769953,0.9715945068939125,0.6698475238981143,0.5208729872455912,0.26316604407561156,0.867870292324566,0.010413243552655807,0.4200290917730027,0.8877983967467326,0.6596168095079291,0.5270504216440657,0.372192523136206,0.2209880507255623,0.6458584104508173,0.12747552642893617,0.8453085910745739,0.36126975227172414,0.03595091100882372,0.5652132989249399,0.37182996498696375,0.41237419081769683,0.3941167044473395,0.8266744735381444,0.46892467536683047,1.0,0.27615428913816153,0.18519115882569032,0.770133451764001,0.6281418687002843,0.5423378835556297,0.8150211278964926,0.08512285446429615,0.12654194646263023,0.5350799952994102,0.6833855068684724,0.3483483317596749,0.613815309522965,0.5380202542803943,0.7484302375782339,0.8362806280548033,0.9046504846668907,0.9523197850982561,0.45451238238159264,0.7474870544368512,0.7776296628135637,0.7106414613525923,0.6908310989603547,0.9752891577173688,0.40574321889122056,0.40065298137992483,0.8147965994670683,0.31827703069643054,0.41114920874055666,0.48410844021141264,0.5309000112046877,0.11534765951434484,0.23743944940722372,0.9722764351599209,0.7424646838983165,0.4496382272355919,0.8474733480928416,0.6489095951444757,0.09973608940516715,0.4202850855047037,0.8307982047138049,0.7684012077293061,0.8363333429441264,0.9830849096635155,0.46456759987910645,0.5024809365054763,0.2146019656547062,0.5675278615250454,0.6068517482734311,0.38221565207615305,0.8649280645731351,0.03294018945612621,0.5553310674770344,0.605318237591759,0.6198803027350824,0.5821021723257442,0.5282958467082405,0.5635551031821848,0.5074271805620524,0.20109396428654938,0.7203636277333534,0.35656998171556537,0.9565091725906292,0.6781840563288659,0.6667587853107741,0.15836119928122758,0.6866456327971026,0.5795292508443983,0.5038942410882858
lh_PrG_L_6_3_thickness,0.188489358922906,0.2674416618871689,0.1270658527389543,0.36047532923843284,0.1403957555100874,0.16142206133521286,0.4420429496027045,0.10111104335746834,0.01535081467622454,0.24786806509303658,0.151982913532122,0.09472884934963,0.13735384527133068,0.029252208367585842,0.01185563704635429,0.22885603323609485,0.0011958449836557904,0.0987252147295509,0.4345900064521157,0.2984641056589649,0.5000053402566265,0.43466133322774175,0.022714722603951527,0.5031469378237983,0.47281353739186505,0.1636314766062264,0.27615428913816153,1.0,0.4529609030228004,0.46202771856400277,0.13939126983221758,0.059807959540930655,0.3026780280185657,0.44154164792718015,0.49135760025460595,0.4256336457229156,0.5794277728246804,0.43459899980693256,0.44090502189895286,0.8781121704021275,0.10390608297466174,0.5026451144420157,0.16194965246641896,0.34366546827462685,0.05335335611508386,0.09683317259958013,0.6400784242077837,0.29467297482596283,0.15140587299896036,0.1932290869362829,0.4237928806539419,0.05846252516795248,0.4660351538825587,0.4459020787914718,0.053105257726669665,0.05891588718530463,0.631415358258368,0.2683644297325246,0.9268404537789157,0.3874526061823978,0.07066117490350377,0.5057352014854299,0.5452423083508908,0.43138491577769467,0.45137351046358953,0.053139316243395525,0.4968510819680876,0.1448141104355337,0.24293680276080554,0.2584405734061403,0.05344419105108311,0.05391813598529038,0.5000576879756241,0.04120431771879437,0.11123100157970128,0.2667469863110648,0.10175912060694776,0.31341975693651775,0.5123606010599322,0.29127533912870057,0.27745164819137474,0.4275693456905977,0.05437757290822566,0.06029007435391108,0.2901487499332432,0.4993398230859315,0.2946519072643991,0.4233707424260994,0.39942487213592315,0.43383464887032586,0.5275349444832722,0.44956668133074446,0.5926626561479676,0.5222174903832738,0.023301458242391104
lh_PrG_L_6_4_thickness,0.007459793481562941,0.3096153895591273,0.12562424921108217,0.16690256321560537,0.009648235248387694,0.4144822760181749,0.6076831249340113,0.10800973378692968,0.30740859040799146,0.6068145344558127,0.05905610199653782,0.013429278477584261,0.402346509062774,0.011245192695372429,0.0249360651981309,0.006531576360242045,0.14512667650822436,0.13438290091083785,0.00021496349458809228,6.262738347409915e-05,0.11013785832295307,0.0004115268578032045,0.4907036536687744,0.013082532037204359,0.11138817629073434,0.7879119373555077,0.18519115882569032,0.4529609030228004,1.0,0.07254573158573369,0.006122600627652362,0.00952814976713015,0.038309622537272915,1.3536763878383354e-05,0.9252104608354759,0.008845967476901369,0.5004903036695919,5.228159773909334e-05,0.021297100068097752,0.4995015444860284,0.19676140647994017,0.14980467197965752,0.06543085683809076,0.12436791473510181,0.005972584345918187,0.18535932551356235,0.33677717611746566,0.016436571919664095,0.011275466323268452,0.12777911404755907,0.0009296961766586616,0.0039041027358552713,0.09826904510069502,0.015534595458851485,0.004773563589766215,0.006071745350548876,0.3193098530331224,0.20763032611102059,0.4950030296340907,0.21811369740771508,0.04101503303055155,0.019622875973920966,0.23267214018665786,0.025384445114074675,7.580340060267304e-05,0.0049562575925139575,0.13810104459069075,0.023156835421649005,0.3238125414836194,0.23162296161820944,0.006370281963859274,0.008295296040053076,0.00034769873307507326,0.15605420595405073,0.2748898826491765,0.8976846908128002,0.11965164392150243,1.096020691264732e-05,0.039921956456908915,0.0052994507437408335,0.005848283777467785,0.014275056321946178,0.010020776341192531,0.011243473426385465,0.0006832591931350235,2.332521520059637e-06,0.01786467267226575,1.5755478611087178e-05,0.3000107386371329,0.03198694909281762,0.08215575349831564,0.00160456905827008,0.18987601857752856,0.07162240399886168,0.1184115429391324
lh_PrG_L_6_5_thickness,0.6586385991768973,0.5142005135526209,0.6608113591935108,0.877121605358986,0.6213416299165129,0.33816934096947515,0.0884037562046075,0.6424760123458132,0.0006243613987977468,0.23792053304536145,0.7679430365437532,0.5802472974568599,0.3674760610990472,0.25755225080785527,0.10041036669127369,0.6897950414921193,0.20813896406799698,0.596218032431646,0.5698198692996957,0.18914837204250312,0.8000889126971868,0.5971202385181482,0.4986187557286545,0.8066747315087748,0.9864077858386451,0.3290411622082988,0.770133451764001,0.46202771856400277,0.07254573158573369,1.0,0.5687995274916633,0.4461391850018738,0.9157010841858536,0.31078521794332825,0.0423759973157284,0.840060255695335,0.35396824691434603,0.5305523080617742,0.9303803880527511,0.5791765692548507,0.49374532980416574,0.959254633126944,0.7798826501247144,0.9166237375958367,0.3164379069003732,0.5038722406808488,0.7802927252698938,0.842709222378206,0.6543676917665336,0.7573778078876242,0.6418785183761969,0.15683904612593083,0.9932329798090418,0.6941885745082468,0.2217357167236852,0.35769543542677523,0.5925495361244092,0.017255677725606794,0.3599818434948774,0.8250933297093237,0.6279072117083229,0.857229158818255,0.8830711508520241,0.9457537626531451,0.3504307056845404,0.24447424622984032,0.968491721525135,0.7156008827352487,0.43940943178365954,0.666123887250794,0.3348699194624686,0.3968191357522597,0.5250820204773441,0.5117400631967505,0.41919840902134287,0.2180110670176359,0.6260394386665283,0.17755727426629225,0.9284806892518089,0.7242338287373145,0.7232302769806953,0.8902059546345822,0.4335526842889307,0.4734676867363287,0.5545298812974536,0.4501889240909918,0.8506940699249192,0.5069206252488788,0.7004019632355858,0.9646187201570734,0.961264359318895,0.48708457451467957,0.8588020618871317,0.8999140702611284,0.5117908547967198
lh_PrG_L_6_6_thickness,0.9877211253075233,0.5468844650634745,0.6740847497428765,0.5877355321303589,0.9924925530425024,0.15006151513401383,0.0991052285967986,0.6785478325617943,0.017797924546662822,0.07109613672275486,0.8209926178955521,0.9680435869872339,0.1545432647907778,0.8249139477306711,0.5553601538930613,0.9697161793722509,0.5469507171977306,0.6112472946112366,0.6039722124965814,0.2525424266041706,0.2835964447499556,0.6552430025329523,0.31661207012087633,0.6049015881762461,0.5114140373107657,0.07342866259124543,0.6281418687002843,0.13939126983221758,0.006122600627652362,0.5687995274916633,1.0,0.9480777739332,0.805524920588596,0.20015643483966422,0.006655011977654245,0.7875196609657391,0.5058922636616915,0.49153331143898754,0.7214153632556919,0.28679761166781653,0.4511578968482197,0.4523349890016175,0.805648501115507,0.6293167153233387,0.8997677340440478,0.46155364083304895,0.3328989744621497,0.8890118608989177,0.9854597122707759,0.6984772884036452,0.7281074131618677,0.514488524454566,0.531716944435183,0.5199706214729226,0.7825628610245599,0.9284806892518085,0.11373950701905726,0.1522238739621076,0.06251524814769308,0.5507298774174572,0.8299743515745495,0.5857847053899323,0.3976143505705897,0.7189242155235553,0.3098934069154045,0.82171111785702,0.46428431054334574,0.9363520058883741,0.49702757270820347,0.6040822003643551,0.9118315629530691,0.935115249897994,0.5015359524762728,0.399857005561713,0.26863521784849326,0.03332151613092021,0.6524984534966529,0.15362809520483975,0.5248934361731272,0.9273387989415605,0.9379390538741648,0.7653553358994424,0.9380635445686569,0.9451813541529088,0.8302524143641377,0.2119349980264823,0.8832670020820886,0.38551575471183425,0.5383820543127956,0.6941885745082468,0.43828847304772667,0.5253720474336182,0.2719831889307396,0.39952769902109586,0.4790315262571295
lh_PCL_L_2_1_thickness,0.8984324785524063,0.5558564039714656,0.7055459542759916,0.46145036760178354,0.9422299392205535,0.2455959622933072,0.2029674737408258,0.7363772764979649,0.05340906303270156,0.12831780824396813,0.7818954897376447,0.9714517290060304,0.24198570848023276,0.9288055458517391,0.6870958424291034,0.8579683224978473,0.631009375690329,0.6967688869892725,0.46960753576969716,0.23506194819381285,0.24847235857260083,0.5211994491275946,0.33622485286810033,0.5321604321298721,0.38607906733547304,0.07955608554427834,0.5423378835556297,0.059807959540930655,0.00952814976713015,0.4461391850018738,0.9480777739332,1.0,0.6783215968254916,0.159336659837853,0.01880982750425646,0.6576043490191369,0.4578842925598219,0.3576954354267749,0.5971212013437655,0.15864329570018806,0.5849208348401442,0.3287098500429999,0.7596789979800058,0.5019693362770032,0.9574918856488095,0.5955006885091039,0.20656539120918238,0.7598691661305406,0.926252694291095,0.6518940839470286,0.5921500680940199,0.5637784876170014,0.4065506136214722,0.486868792161016,0.838159958021774,0.977596035829156,0.07968673546548508,0.28073716749136984,0.023783058466419624,0.42516929276448034,0.8871891757238972,0.5101178097988609,0.26977095335052603,0.5921500680940198,0.26454367659192857,0.877640826728731,0.3411219657690917,0.888864085172963,0.5607789749435954,0.555858946847583,0.9701048899259745,0.9953317097867185,0.41623114416506835,0.5340610678151503,0.40103053163063984,0.03804956772981108,0.7192783119145221,0.1360164202672213,0.44448272442790354,0.7945495328426363,0.8087340835537182,0.6370207878515803,0.9994547050816953,0.9979703605938155,0.6924596818229262,0.12465874637284496,0.7544686976964265,0.25084127701337877,0.42931851206192445,0.5678984472767168,0.35088845321833595,0.4829830839600416,0.19655386644863954,0.33931177966521175,0.6130435123778073
lh_PCL_L_2_2_thickness,0.8732535558012673,0.5763030507857285,0.7499521295895142,0.8669678066226988,0.851557863409953,0.26375993715873175,0.07187120568508386,0.7362052020200034,0.0035780433252523953,0.16361997256805483,0.9101525331906585,0.8097838060136602,0.29011693911209674,0.4543813875910959,0.2210820752262198,0.8831527887547164,0.3107838911724937,0.6643238043446482,0.5597607816150914,0.13159359606093185,0.6013291358125877,0.5986012419677749,0.4882486528949882,0.7331477516068537,0.8793888295515216,0.23834877212406594,0.8150211278964926,0.3026780280185657,0.038309622537272915,0.9157010841858536,0.805524920588596,0.6783215968254916,1.0,0.1861658903818775,0.02125915554861039,0.8725952366180428,0.46505660854348474,0.49781662711051305,0.923343838069626,0.48039338814256705,0.5043002821923953,0.8252942240805948,0.9125879649244955,0.9178479111527634,0.5397871204497886,0.5174814283331199,0.6313995448347463,0.9706398085742727,0.8773644594831032,0.8419492918740175,0.6679843831744326,0.3058833354197302,0.8949982579149705,0.619608970643869,0.41739128650634066,0.5886443274193056,0.36123950123505744,0.05513137844594026,0.18822751522193304,0.8090202845741297,0.7946740235371287,0.771221827502826,0.7420999527057485,0.940663705654115,0.24149594439245703,0.4491175056216371,0.8383688074115607,0.9147983231706681,0.48975154702166035,0.7232302769806949,0.5610151559642343,0.6270941768110743,0.44134200924460204,0.5090668238649,0.37022786490114895,0.14106342695177795,0.7095782255331521,0.09685928711264914,0.8086510811453129,0.8763515313538051,0.8848665379081555,0.9098338382989629,0.6625256296572778,0.7026923408672121,0.6864856240297107,0.31584017761866034,0.9756961501962157,0.46557390197134735,0.7156006048612341,0.9466791846328839,0.7978645718708375,0.4275393791251004,0.6306635128299409,0.7270423054957852,0.5470082884478868
lh_STG_L_6_1_thickness,0.2061731582485816,0.03128152270300639,0.03193001220500064,0.1502736582768072,0.1637251464239552,0.001144623404214478,0.00023209298778458743,0.027777683186917493,8.54525053042955e-06,0.0003342592350594627,0.07245179230778717,0.12386297569785237,0.0015367514409420646,0.26685161154241055,0.4360623336620798,0.2397831305320213,0.21992341605520102,0.019219814978833343,0.7026456052988654,0.908048582847793,0.5078003768158107,0.6543676917665338,0.019623119150373538,0.5344923454370311,0.292341562897177,0.0009605630565362908,0.08512285446429615,0.44154164792718015,1.3536763878383354e-05,0.31078521794332825,0.20015643483966422,0.159336659837853,0.1861658903818775,1.0,4.719047741707194e-06,0.3893204840867492,0.052962135221989115,0.7783859306436669,0.3528570109354853,0.29473209950125273,0.007721688759900909,0.2997223228707237,0.07349390459052177,0.15928105974222304,0.26773251410183113,0.008242087509667349,0.29525189964992565,0.2238324428582441,0.15747368248561583,0.061626143740157284,0.5726996919988517,0.47262268307094046,0.29422429270166806,0.5743897662876738,0.40526421256174705,0.2363734569892689,0.5006635240171337,0.00065162520304768,0.49968330935443805,0.1437447083743391,0.0533554826882089,0.5036672929156694,0.28255013929545614,0.33078911537193184,0.9623077074004668,0.3664831386065981,0.3018085525188906,0.11066300567752049,0.01695869388590603,0.056684528471405295,0.24710375111481328,0.18790772817604895,0.812379211498927,0.01181943040132492,0.002963276778159632,0.0002389488192148598,0.02435226442949403,0.9476629685317118,0.4598101398268446,0.29902617139118465,0.2810985863860681,0.35989899994919183,0.15870860689326732,0.139993841779384,0.4812405848012331,0.8774480589922092,0.21900482407080807,0.7615898342254015,0.1074214294019666,0.3212250406140869,0.42296498720491904,0.7435488940792794,0.44457168087629495,0.4849925002083626,0.023134329365321688
lh_STG_L_6_2_thickness,0.005491642678345017,0.24012345600713578,0.08911090512997985,0.11085318223834383,0.008403256450568629,0.4697168040860351,0.7048244654442721,0.08016154550431225,0.45002177202824084,0.6786578807015665,0.03769800994821028,0.014220125133689514,0.46734977580896464,0.03586970492160809,0.07439603640738168,0.0042291937107971685,0.27885770533112103,0.1046940300066723,0.00015946476998755132,2.036156180660414e-05,0.0680527145209127,0.00023457288738715714,0.5347067262835894,0.006318587780274887,0.06903331366799371,0.6596876434100556,0.12654194646263023,0.49135760025460595,0.9252104608354759,0.0423759973157284,0.006655011977654245,0.01880982750425646,0.02125915554861039,4.719047741707194e-06,1.0,0.004215800619200688,0.4830356548625851,0.00010114658422933105,0.01086475884024483,0.47768369335901495,0.17512508360384985,0.09720789604800718,0.041406623334089974,0.07885329344401205,0.018962647575665844,0.16619366252037018,0.25915234728530673,0.00870871686748556,0.008725735481728308,0.08445434400343321,0.000461749559477893,0.016295605138524585,0.05981332300997236,0.007621140737912574,0.018469272583776782,0.017192044251944785,0.24199279740897256,0.36302126565238446,0.49665019562739476,0.1520681987839161,0.03624126455083254,0.009860358429291645,0.16373680132728385,0.013188097278369835,2.5772996071909005e-05,0.018540051797334957,0.08843714376130206,0.015661783999078752,0.2603649214464249,0.16635326041578755,0.019136043028087853,0.0200127330848548,0.00013403673446178713,0.2088136603073598,0.2990261713911838,0.7680994209691543,0.0899948998240978,3.2694761904849734e-06,0.021645534740763035,0.002963276778159619,0.0033383716934334063,0.0070449747058150755,0.02083528901790155,0.019653732472234738,0.0008730869852328996,1.1071175913184096e-05,0.00948939542922199,0.00010760055463975463,0.22485451345468715,0.017008050415254734,0.0487132334242712,0.0006489961505368545,0.12833206432669264,0.041690597162318155,0.18459373303514268
lh_STG_L_6_3_thickness,0.8537908714270077,0.3071723377971806,0.44714790139856975,0.6413693798597009,0.7950271079232367,0.10896521205841128,0.01870975755904919,0.4452796414052629,0.0007397362264746905,0.05690587995557788,0.657860317147114,0.7222093185381316,0.12765393908785105,0.5150811653350067,0.28868822280598627,0.8937724451920641,0.45410307626945573,0.3761424817802863,0.7700492584213725,0.3288290055036154,0.5708372711883757,0.8226443177516897,0.36353776401734633,0.9080982001255558,0.7705725855020942,0.10057338971889208,0.5350799952994102,0.4256336457229156,0.008845967476901369,0.840060255695335,0.7875196609657391,0.6576043490191369,0.8725952366180428,0.3893204840867492,0.004215800619200688,1.0,0.29989624944223653,0.6646515402485595,0.973167571069535,0.5094722752896789,0.25124617017334333,0.7174416715888403,0.6527958863355092,0.6998238926527157,0.57666055810287,0.2631867273499354,0.5738308227608369,0.935835696378758,0.8080196070199732,0.5426737285772123,0.8889687783942833,0.209593395261968,0.7919452821771688,0.7698990134405451,0.4444291312089945,0.6138813317877793,0.36357701683978594,0.018450963271495813,0.29713605951446515,0.5881314025269315,0.5908644283468566,0.9018890519218087,0.6380912363971528,0.9616624213886595,0.49462292850964173,0.48535584774319235,0.7319997743681566,0.7656669164975094,0.2356165664139249,0.4345502713248849,0.5931448024658348,0.6327614065446804,0.7348782080510632,0.31820881809225793,0.1727508162392242,0.04803720273882167,0.4172730922932779,0.2525288793806062,0.8573285181326724,0.9403172903885887,0.9328773756267064,0.9924922887438116,0.6460085108936463,0.6625090005904006,0.8023740112030648,0.4784345378976292,0.9317121407544593,0.5646164764659218,0.48981772806762147,0.9421125174917966,0.774473705557855,0.7216698452808094,0.5982328465986225,0.7295875736224265,0.39714340987864444
lh_STG_L_6_4_thickness,0.4962796875862251,0.8044384387820149,0.6040796422269217,0.6060520406413468,0.509784279929452,0.37400055829434425,0.5955317492531677,0.5625294072459275,0.022360511845477403,0.42547536749931264,0.5628840250596407,0.500714796601302,0.33103916763516716,0.37438575940672897,0.268457371175339,0.47487396131394793,0.07218923065317207,0.5553140986546654,0.27605187158430466,0.015553850434562103,0.17761807757074918,0.276231157034249,0.07254455920982632,0.14024772082188766,0.40562697968511996,0.30073369721081994,0.6833855068684724,0.5794277728246804,0.5004903036695919,0.35396824691434603,0.5058922636616915,0.4578842925598219,0.46505660854348474,0.052962135221989115,0.4830356548625851,0.29989624944223653,1.0,0.2758168430499045,0.2992076503101574,0.7757561995070914,0.5036052442032366,0.43470823062111424,0.569752219341402,0.5558256297274831,0.4434422595965099,0.49187432034619716,0.6240484339397778,0.44143881121924833,0.510794430619584,0.6351875974262327,0.2907849133575625,0.4515746378373064,0.3918973616252676,0.07013339483033051,0.44208067290016506,0.45403509149392535,0.3839143309881915,0.29276951262391926,0.5490354484398962,0.6633189002062483,0.49207525426936116,0.15615126478083335,0.5336056497281744,0.3175960486479663,0.05842693364769253,0.44229001097404164,0.4213455201952968,0.5245168739894568,0.7727345668313272,0.7419244236678177,0.4438899057140216,0.446042521566167,0.13491875468052672,0.2566604144284308,0.3795566320921102,0.40888926385168173,0.5647094004858327,0.017622806198984667,0.19189022594993294,0.4292169649690763,0.4407895025536726,0.3055332760400027,0.44795869156648677,0.45978010618333054,0.4240496165294362,0.14601178789965244,0.4433938903872326,0.29004870675936634,0.7799836027600658,0.3247157352833921,0.25388921064308556,0.05893241507207972,0.3347359203508905,0.183627291071103,0.21517373466508974
lh_STG_L_6_5_thickness,0.5260796971038022,0.20651285613404732,0.19614859927259876,0.44088424036865387,0.4459329144697374,0.007676583721380643,0.007305487479285697,0.1707156985922198,0.0006229186396037068,0.002341583634625934,0.31027888419191857,0.3536716702614975,0.0074311436960781095,0.4259246234320957,0.5249846051867072,0.5791615135151544,0.30029713450170825,0.13430121945189943,0.9651536328586491,0.6494576222612548,0.3301166614848727,0.9288557948388115,0.036681231056009775,0.5573267995906515,0.5168636923715701,0.002322616786199427,0.3483483317596749,0.43459899980693256,5.228159773909334e-05,0.5305523080617742,0.49153331143898754,0.3576954354267749,0.49781662711051305,0.7783859306436669,0.00010114658422933105,0.6646515402485595,0.2758168430499045,1.0,0.5959921082114294,0.5000516751052684,0.06783301274318335,0.5105862449458233,0.3157050715089581,0.45261495120108586,0.47060562287791496,0.06886905110519058,0.5013455937881348,0.553253956118195,0.4445104707388983,0.2947421492686325,0.8684541455715593,0.5447148683806622,0.5202838720617263,0.41371996259695687,0.593230867030485,0.44613918500187333,0.29635541853643277,0.01629518356875775,0.30564964469052114,0.4322589410528213,0.21352427849963088,0.5363180521643681,0.5036570617278706,0.5836490750319795,0.8041893531517029,0.562626660827637,0.5121945803884186,0.3733850868423084,0.14321531419568315,0.28499867513873206,0.4491774564730099,0.38356750255725325,0.8724057544505193,0.0382811568933927,0.0215011671214525,0.0006435217830022934,0.15791854141302328,0.6408903090843643,0.5055395673216406,0.6507040570669668,0.6310721065469831,0.6250800835676378,0.3488292319362536,0.333668122228984,0.8410082875092681,0.8296030132151457,0.5466422464231983,0.9328329423098615,0.3850759451648279,0.5692849565981196,0.48848207237139785,0.6268841390220236,0.4412750116544386,0.4309450621288533,0.057439073882288146
