,CG_5_1_thickness,CG_5_2_thickness,CG_5_3_thickness,CG_5_4_thickness,CG_5_5_thickness,FuG_3_1_thickness,FuG_3_2_thickness,FuG_3_3_thickness,IFG_6_1_thickness,IFG_6_2_thickness,IFG_6_3_thickness,IFG_6_4_thickness,IFG_6_5_thickness,IFG_6_6_thickness,INS_6_1_thickness,INS_6_2_thickness,INS_6_3_thickness,IPL_6_1_thickness,IPL_6_2_thickness,IPL_6_3_thickness,IPL_6_4_thickness,IPL_6_5_thickness,IPL_6_6_thickness,ITG_5_1_thickness,ITG_5_2_thickness,ITG_5_3_thickness,ITG_5_4_thickness,ITG_5_5_thickness,LOcC_4_1_thickness,LOcC_4_2_thickness,LOcC_4_3_thickness,LOcC_4_4_thickness,MFG_7_1_thickness,MFG_7_2_thickness,MFG_7_3_thickness,MFG_7_4_thickness,MFG_7_5_thickness,MFG_7_6_thickness,MFG_7_7_thickness,MTG_4_1_thickness,MTG_4_2_thickness,MTG_4_3_thickness,MTG_4_4_thickness,MVOcC_5_1_thickness,MVOcC_5_2_thickness,MVOcC_5_3_thickness,MVOcC_5_4_thickness,MVOcC_5_5_thickness,MeanThickness_thickness,OrG_6_1_thickness,OrG_6_2_thickness,OrG_6_3_thickness,OrG_6_4_thickness,OrG_6_5_thickness,OrG_6_6_thickness,PCL_2_1_thickness,PCL_2_2_thickness,PCun_4_1_thickness,PCun_4_2_thickness,PCun_4_3_thickness,PCun_4_4_thickness,PhG_6_1_thickness,PhG_6_2_thickness,PhG_6_3_thickness,PhG_6_4_thickness,PhG_6_5_thickness,PhG_6_6_thickness,PoG_4_1_thickness,PoG_4_2_thickness,PoG_4_3_thickness,PoG_4_4_thickness,PrG_6_1_thickness,PrG_6_2_thickness,PrG_6_3_thickness,PrG_6_4_thickness,PrG_6_5_thickness,PrG_6_6_thickness,SFG_6_1_thickness,SFG_6_2_thickness,SFG_6_3_thickness,SFG_6_4_thickness,SFG_6_5_thickness,SFG_6_6_thickness,SPL_4_1_thickness,SPL_4_2_thickness,SPL_4_3_thickness,SPL_4_4_thickness,STG_6_1_thickness,STG_6_2_thickness,STG_6_3_thickness,STG_6_4_thickness,STG_6_5_thickness,STG_6_6_thickness,pSTS_2_1_thickness,pSTS_2_2_thickness
ITG_5_2_thickness,0.7541901579854935,0.5682794410271714,0.991418947576808,0.997945245765629,0.6346408730756912,0.9273491752115672,0.8750580987855701,0.4402048449586344,0.9819838769653224,0.9123924111490286,0.8064064556511934,0.5255984843521699,0.8689461693976628,0.3441136028769465,0.032099173667539914,0.4846019817348379,0.7384807701342666,0.6034172923239282,0.09165495631124371,0.9864866183177502,0.6315138437821929,0.936342827162071,0.7898107125300126,0.7787000006787657,1.0,0.6664552310486334,0.6240540599625696,0.742988580209677,0.5292604722554184,0.39182189593761413,0.5355401389975658,0.489757758995338,0.2821651916007518,0.8943375447171795,0.058937195398137424,0.14192330654739158,0.9317470370249876,0.9808839395823359,0.25428037454788976,0.5206112787633976,0.6723903420310113,0.64157542298442,0.9194052986452128,0.1678534651318196,0.772361095622254,0.2561677286388538,0.6320471039938992,0.6476714172448191,0.7811633670322968,0.36024606578082935,0.2639866511397814,0.4052047226981027,0.0846835620555835,0.35113758655661276,0.6497874977254501,0.9989587051163753,0.774899922345415,0.8128890193553897,0.9962291808423734,0.9994238965799946,0.3410559620703132,0.8319502630905249,0.6480455414331652,0.2413671958037351,0.985442706762902,0.9963919848687319,0.446298794890397,0.48196943011834614,0.46206102583773156,0.019650169075861805,0.8849240164684742,0.0326758740114413,0.810115789333546,0.12720937990173392,0.0056341238807251955,0.6131521763938745,0.933155698784901,0.8137584466270602,0.8249576663664246,0.8913477172013655,0.7793500772418505,0.9366997136267736,0.27942592742897243,0.7768053905929442,0.9200327424977912,0.5201300899207295,0.6474684141251534,0.07785240109754062,0.021828955606724595,0.5238084898788424,0.7089814319717611,0.35817523649813765,0.5975869157641209,0.305409826263329,0.07503853621404397
ITG_5_3_thickness,0.28143966048156027,0.14953039077005387,0.7207830782746885,0.678724088850304,0.2051922652092206,0.5129996057621904,0.680959996599061,0.09882383447620327,0.7186525283851607,0.698523204292578,0.3269488140691107,0.743667669411104,0.9046354798514038,0.07602946629131396,0.0014587099756022013,0.10921515876072614,0.26855793979147474,0.17621714568556204,0.007513540839584897,0.6052916308142405,0.22719014592214193,0.5511122604829898,0.9336138593745147,0.3963308601513299,0.6664552310486334,1.0,0.3574373836243182,0.2733922744802374,0.14286444004538182,0.06597506088966433,0.16699831104612017,0.12155038558212947,0.7462671063940309,0.8561457913205693,0.14770261808454108,0.5342222349997572,0.6056875409875674,0.609400205824563,0.7230440324063505,0.49176913957118795,0.9998896788016762,0.27863752240448847,0.6085581159007372,0.025151207036524778,0.3206863345251164,0.0710589262953347,0.6942926274362271,0.3236871667712121,0.7096152499444276,0.05476209163005201,0.5029848825751081,0.08717042899773211,0.4406757351582501,0.05219983679082145,0.28576731446032894,0.6691801692099553,0.32936521063491137,0.7436420986717971,0.6330695367667953,0.6531325673254704,0.050173458770057716,0.4834702213820284,0.2601573638880692,0.023609388512065118,0.6031475772005868,0.6261473863873802,0.09685668662717656,0.9241082674156434,0.9182107486257463,0.21528425394395473,0.8745975704946939,0.2862445802166785,0.637604236017399,0.41813602767710045,0.061148694052005896,0.19288016043158643,0.48897649129920473,0.33855984711793247,0.8453812081315393,0.8239448939491317,0.4327288269978704,0.5063721104229504,0.7539581131022038,0.46128802963594223,0.8296588219620258,0.14443025466871084,0.3245777234111923,0.006221048234203595,0.1423760458567926,0.12650296772379283,0.8067182362838653,0.07823717321127094,0.1749212369509975,0.5932121185088861,0.3692331392060894
ITG_5_4_thickness,0.8246096972469197,0.8409335825098398,0.6399366241742315,0.6433527781427943,0.7116183513403431,0.7771941643033191,0.7650842013832121,0.7093811524635993,0.5759834937572047,0.5191364086500114,0.7846259647089835,0.43583172833630085,0.5608422271139727,0.6364510941701986,0.17741244391206318,0.7994362886355348,0.832931042743914,0.8852237996069595,0.35064072087869347,0.5825612316958205,0.9499689328379604,0.7724136597488289,0.511210163018704,0.9303279927916799,0.6240540599625696,0.3574373836243182,1.0,0.8393842296321434,0.8595614431740424,0.5999820519373784,0.8681065891101033,0.7848484629996091,0.12660485841304572,0.6094864200715495,0.0009143060486753965,0.07967950034763795,0.7706604533461461,0.698751489555045,0.15341428879400637,0.9461956664744893,0.36380751105209497,0.9824786369781495,0.7807021657919995,0.5118214020460427,0.8883257241060731,0.5617580775914548,0.7492163368115934,0.995124735687791,0.5155864250584056,0.4277076906237743,0.6378977560312642,0.6880423380306824,0.10549185167633994,0.6482391051561215,0.9832970430902376,0.6400308623999466,0.8958633877966236,0.7236846905466863,0.6049337084496594,0.6173566214798238,0.6445094448006436,0.4042636711197394,0.9697836621832706,0.44969195191414385,0.5805580133518404,0.6177103743753805,0.6530362070156754,0.27902963383820045,0.25604132863876866,0.029249374638964078,0.5921670644236985,0.05100124210339906,0.8175068768238916,0.5551639545870484,0.0027830368748321998,0.9153108884629465,0.7407623001749843,0.69519609930654,0.6199561987931397,0.6414280026974678,0.9308054541930344,0.7522991841037956,0.1602417877197419,0.9273469235151908,0.6270839731972648,0.8429770676248579,0.9953189712312219,0.32909985188898316,0.007831987132657876,0.7910689690426332,0.6234810388895448,0.6479520087721772,0.8923745785665094,0.03793905594576932,0.40180958977198744
ITG_5_5_thickness,0.9994087919842689,0.9372586595434604,0.7027699983037403,0.7415486281223662,0.954830150017973,0.9003711978720337,0.7562246043708419,0.8518373851128829,0.6583665326587721,0.5904480735170349,0.9888908476244582,0.2602995550339478,0.5043028970903954,0.757052131386654,0.13293069411314112,0.8009674042587076,0.9998559118727984,0.9473589487797303,0.3105543000232037,0.7741993930296287,0.9268717954615006,0.8729043036552095,0.45787725642151444,0.944264805260324,0.742988580209677,0.2733922744802374,0.8393842296321434,1.0,0.8304096967672732,0.6283773751618025,0.7858982034872894,0.7476237464166454,0.059529208462826874,0.5721199481234478,0.0035958266938406667,0.02523401637281157,0.8293434632018234,0.817729614645485,0.06032227658726612,0.6990518915509316,0.2777274462247815,0.9003711978720339,0.8262230863877046,0.5064990628295962,0.9893930817450618,0.6419928402618853,0.6625842945824474,0.8823779833867816,0.4673769856409283,0.5165686836341679,0.3075695030947099,0.8196739111393454,0.027037707700775588,0.6936925458039749,0.9065985987957963,0.7483510514437308,0.9854427067629021,0.6838395668965402,0.7624194949480483,0.7513232932104712,0.6937105461090398,0.7343688038585231,0.9222261636135252,0.4954673669373737,0.7748999223454152,0.7748013510336498,0.6463878765588121,0.15418026346841407,0.14091327458127703,0.004930784681130587,0.5479375855443256,0.010022856169504954,0.7793830483956532,0.32165898578023555,0.0003558991745529393,0.9373760290742956,0.9113424504668688,0.9616376746017768,0.579007006409398,0.6121437363152364,0.9204025017042748,0.9022227635010945,0.0668355315091269,0.8999445056840729,0.6027199066840443,0.7898619590518701,0.8816843680329693,0.28024859340451047,0.001567516241257845,0.9144130152179817,0.5819295231137869,0.7723918714963981,0.937832666700387,0.0581129556331016,0.18394431874462108
LOcC_4_1_thickness,0.8165008026707087,0.9439992631882818,0.48811510772515476,0.5200303481094611,0.7882243255746322,0.6408362057378063,0.49396699944508893,0.8610255845996024,0.49194410987053716,0.48550983612120946,0.766401589826325,0.2383417809375835,0.30565821190988984,0.7857194254703012,0.34166961741544283,0.9921872621397104,0.8304457212323646,0.9529816288125542,0.571862899169481,0.5620087860300769,0.9511939984179144,0.6119208810933959,0.24313280466144196,0.7714517948461066,0.5292604722554184,0.14286444004538182,0.8595614431740424,0.8304096967672732,1.0,0.8886794431079797,0.9903989522378218,0.9812870027593533,0.03220342704600797,0.3496244652054613,0.0001522454193135655,0.01717530415396585,0.5676382404857374,0.5673626614640548,0.04244191631819326,0.7187913128236629,0.14712956607222522,0.9217755517990138,0.5644404312186174,0.7032769725164127,0.8177916277140306,0.650844054328489,0.43558682235602303,0.8841337888716536,0.41450425728826035,0.7177482489864468,0.562047321282962,0.8480596393939478,0.025316804649117713,0.912252642963733,0.9132234364747762,0.5270069372892788,0.814086690405064,0.42166772304340283,0.5494588970518216,0.5378820164651887,0.9031628677227896,0.5193775557023458,0.9294157310619501,0.7571356050091276,0.5627741344171124,0.5543977712570931,0.9046791711140967,0.10205382055566387,0.08904332635390286,0.004616333894602047,0.3325203055645225,0.009511354950743527,0.5294243850856031,0.5260759272990305,0.00024897244636811844,0.9611111887859121,0.6517043000991756,0.7174174802484675,0.329739271905477,0.3725523029154804,0.7395433066563886,0.6421520803255305,0.045077096450691544,0.7129517228420812,0.3798693629346275,0.9951189119357414,0.8834263925997541,0.5406555178587654,0.0008838935181248894,0.9218208885750054,0.3205146616046084,0.8010812723843954,0.9622198664571857,0.0084885065174327,0.44087539841315493
LOcC_4_2_thickness,0.6199150859911824,0.7855491270781466,0.3368050146950608,0.37140559393519895,0.6596034379938988,0.43887639853893784,0.2790611245602592,0.7712738622046723,0.3722009322772027,0.3912509225485811,0.5823441639541098,0.14532323021636173,0.16808163265181214,0.727627634982904,0.5703536679586063,0.9269147036327281,0.6323699237561313,0.7682741766074184,0.7440940460660443,0.452790303865778,0.7318510704704367,0.40857919556760824,0.11565671050066065,0.5085076334591236,0.39182189593761413,0.06597506088966433,0.5999820519373784,0.6283773751618025,0.8886794431079797,1.0,0.8915508622117547,0.9515644769825908,0.012550579372171322,0.19490062851977907,1.3336462090871285e-05,0.006362251726690497,0.35957931484586836,0.39693047183709984,0.01786034859409855,0.466357900774128,0.06865301847280149,0.6795560681133408,0.35071552222143076,0.7461094277155724,0.5846435284014784,0.5911031133050703,0.2091322677173907,0.6258876298876457,0.30881644336822694,0.9281652566532728,0.5735802737451373,0.772695425094746,0.010088020354134112,0.9432828951773735,0.6660721472995281,0.3810897060852927,0.5761040588096233,0.21620808785458823,0.4254954820391788,0.40531575241043566,0.9289174734064867,0.5151911083394803,0.691976049360522,0.9406621475312802,0.4548457154465786,0.4245982396545725,0.9884533836395337,0.0488555819038677,0.04125733217813634,0.0014811095997126805,0.1837556083150249,0.003327523777456899,0.2909658432690354,0.46175041813422174,5.920576325391943e-05,0.7633851766333586,0.4713424851206741,0.5779316734231477,0.16379894476719628,0.20491054059583125,0.4717316410710495,0.45391360403917697,0.01903716616942336,0.443253697393064,0.2210126835474399,0.9120583975227097,0.6249870935297706,0.7188044941571007,0.00023431173973842247,0.7912691923257167,0.14223558523519012,0.7398336679686017,0.7786392691610722,0.0017083777188365897,0.5087353840094272
LOcC_4_3_thickness,0.7709148278660833,0.8956803882733024,0.504268409435607,0.5295530425192331,0.7164707314908505,0.6310934560926132,0.5051745559000356,0.7915288975020651,0.5065380786456418,0.500297698697669,0.7229798560373174,0.2805895058491195,0.33450710428905206,0.7143942448486359,0.36440877046918363,0.9761630659556699,0.7842218052588439,0.9150402560219066,0.5707168499238735,0.5527891203631056,0.9341318536462704,0.6082397958332323,0.264640353940736,0.7591534352138951,0.5355401389975658,0.16699831104612017,0.8681065891101033,0.7858982034872894,0.9903989522378218,0.8915508622117547,1.0,0.9863486759876194,0.043246278096322484,0.37531014319693623,0.00011021320050859775,0.024425494888400758,0.5720235933614474,0.568307601997877,0.05711988500654612,0.7344070297657586,0.17192208600688702,0.9170720106668959,0.5695481680735618,0.6666851880049227,0.7880265407819771,0.5841014262633649,0.4344502320451557,0.8847812815635315,0.44716561781842856,0.727036222441197,0.6257935081067465,0.7787434562888609,0.03560611366215695,0.8811461635408737,0.9074144343996324,0.534691585651498,0.7868034058118458,0.4333971253100871,0.5479004035559213,0.5412050236934877,0.8679075890569665,0.46684605968890747,0.9178054131656048,0.7459042597300718,0.5529174138922147,0.5524106860829971,0.9220346769313359,0.12781165694108224,0.11230906282358988,0.007099146959342273,0.3592458985076262,0.014118990612031236,0.536230597391163,0.5424592449779625,0.0004304926268042422,0.9331880389588225,0.6341762062187297,0.6651500358666929,0.34769859162868927,0.3948979312968237,0.7322468197014343,0.6289940458840206,0.06024603631878417,0.7088927360851325,0.40528697330761554,0.9974037968221168,0.8842229635260715,0.544155760799791,0.0014446009971895702,0.8636913841655816,0.32572914973307787,0.7298580265289918,0.9280703360240345,0.008463439201738312,0.4808590901222257
LOcC_4_4_thickness,0.7345340727805658,0.881734345036119,0.44598588662683036,0.4769438933174409,0.7145500830549709,0.5691613856498046,0.42023472384383204,0.8064098742240553,0.4635765779760437,0.46861929779140715,0.6883191487347475,0.22467142909370297,0.2666185195358701,0.7368680632247735,0.4300019617546044,0.9866372328835484,0.7481994763604453,0.8873297770476027,0.6374670248730352,0.5269865950482686,0.8838852173313057,0.5416186880227689,0.20135431525334063,0.6792346375501703,0.489757758995338,0.12155038558212947,0.7848484629996091,0.7476237464166454,0.9812870027593533,0.9515644769825908,0.9863486759876194,1.0,0.027841759892099766,0.303287687000099,5.6999665153704306e-05,0.015056835924411642,0.49741946131975934,0.5119260257067071,0.03775796949457563,0.6431681013060242,0.12560470842528712,0.8505160879704133,0.49191112312300533,0.7084770014840397,0.7305189496795814,0.5969634073671423,0.34737006912080703,0.8071560118293601,0.39956654826620863,0.8079414490781001,0.605929497004258,0.7979926383986711,0.02264495495627554,0.9283314055794707,0.8388944317108487,0.48441648660748443,0.7260736253438773,0.3483753492798863,0.5121785495236991,0.4992059870367028,0.9142841282326386,0.4958584138296516,0.8567171465643908,0.8295986299537751,0.5279431623757136,0.5145213546625211,0.9664901723408246,0.09130695414367652,0.07905790652614297,0.0040170341142975715,0.2885671130976848,0.008369753695848713,0.4447472136775729,0.5226125955882625,0.000207811848928341,0.8966835387352112,0.5852822557233416,0.6493006792105386,0.27277849591073866,0.3196413486692907,0.6462511402181472,0.5744709762218921,0.0399966400408566,0.6191281104004243,0.3332413904260967,0.9933161833405134,0.8064098742240551,0.6097682011027888,0.000743129826042788,0.8628285347506488,0.2509030157194942,0.7520749721606208,0.8997420919752355,0.00498760607126584,0.4943653896829529
MFG_7_1_thickness,0.061733437234789496,0.02687483711186324,0.31259893589746957,0.28141671453935935,0.038529638714251,0.15842985387263783,0.2699484061137661,0.013674828125404295,0.36585313305725203,0.4567298998065529,0.0770252931352666,0.7514535594883174,0.48346634905659336,0.009382981740299185,6.712621770291066e-05,0.021885943904103106,0.057806520861007044,0.035495679940951874,0.00048784171042845275,0.25395075108632814,0.05654025664254089,0.1788898723003181,0.5377585063223745,0.11542739818559875,0.2821651916007518,0.7462671063940309,0.12660485841304572,0.059529208462826874,0.03220342704600797,0.012550579372171322,0.043246278096322484,0.027841759892099766,1.0,0.4193553656404391,0.42592803129396856,0.929793018288975,0.21125863627237557,0.2191538516109425,0.9861345938631578,0.24612517616896396,0.7405867579457042,0.0805329985546675,0.2139754699590922,0.0021289105372790515,0.07816518949529042,0.0087816333790407,0.37895854883378,0.10290635592568037,0.5900648988483261,0.010454662213889906,0.3733433691131773,0.01145871787774343,0.744212145884659,0.007389478116076655,0.08262970853809866,0.27624571276220766,0.08201690131871134,0.3360372351614817,0.2660289483594376,0.2755067922253658,0.0067378553972165306,0.20458362458582377,0.06998236854469193,0.002987831788529228,0.2530675206288392,0.2548743093765292,0.02169614657834686,0.9068519450221311,0.9245417967796232,0.5054857576812394,0.4416837201290241,0.5665058993879399,0.2557537634607947,0.5013410103166897,0.2634993300926124,0.04260114293286089,0.1478270027937394,0.08363265923671537,0.4230972052337544,0.3849449046233169,0.13497316807129195,0.15587749656578548,0.9905715428052542,0.15160948279069997,0.3914960320441732,0.03455722494408529,0.10342549749660351,0.00037793736493633935,0.4741258883693741,0.020316623898822935,0.44689026395550246,0.009767355079855086,0.036074065453751386,0.83818463890534,0.49647620562300726
MFG_7_2_thickness,0.5816343103785495,0.37939214987892694,0.9404973590413633,0.9153098312690213,0.45193131118141877,0.832467199653576,0.9407275441377714,0.2732776726817232,0.8806101692111412,0.7822405173505415,0.6348637544583364,0.6510702800945067,0.9931852128848763,0.215234260756402,0.009124502367861064,0.2919593878547787,0.5649031755509746,0.4237391795594434,0.0356129256442301,0.826579150915079,0.49044324035380427,0.864564104881506,0.9686206719360884,0.7124216863595763,0.8943375447171795,0.8561457913205693,0.6094864200715495,0.5721199481234478,0.3496244652054613,0.19490062851977907,0.37531014319693623,0.303287687000099,0.4193553656404391,1.0,0.054991894682476665,0.25004324699941016,0.9056046268706966,0.8927913272979741,0.4114326069597347,0.6509158767997412,0.8613512890407132,0.5465540750188401,0.9072138819760773,0.09053588966515266,0.6351640570205007,0.18724724828894443,0.8259664720313592,0.592085860355999,0.7286174715955689,0.16423168814291442,0.46089423219486414,0.24738771667632958,0.2214669383737341,0.17337033391537587,0.5575560541187077,0.9068187118768456,0.6453575562534382,0.9464439519862051,0.8595857165519006,0.8810804131126106,0.168699030152547,0.6411177621291044,0.5316521520577138,0.09285952110071752,0.8238641129436507,0.8635665696720832,0.2510765840412533,0.6687658757513661,0.6466500931834234,0.07697228276439155,0.9991874104337619,0.11882115993130213,0.8964646363399429,0.2824328832554319,0.013763419717584154,0.44608329537556923,0.8025401841576458,0.627869694944716,0.980473419195502,0.9963590466442782,0.7441915302041638,0.8216684822356617,0.43878263167382925,0.7664548585039855,0.9975528429219782,0.34439297348640396,0.5927959613868341,0.030183095909041842,0.040231784347091896,0.3356338034828825,0.9065752166938432,0.22203890762084966,0.4198412573252407,0.3381323148506846,0.2088681093353181
MFG_7_3_thickness,0.004150272754506425,0.0007438229826688577,0.05904933532514709,0.053547032525755114,0.0035800428934945356,0.015876548892543425,0.018544743903097675,0.0007377406852255824,0.0990093069469596,0.17468339538303665,0.0068286633452615654,0.4241962200991125,0.07355551363217978,0.000623428293339039,8.557629667836077e-07,0.00010887683223955192,0.0035939614162321925,0.0007509322961268799,1.0607116802629946e-05,0.05887404189179682,0.0006581842772060734,0.017939285900471603,0.06316331185266247,0.0037225797044705207,0.058937195398137424,0.14770261808454108,0.0009143060486753965,0.0035958266938406667,0.0001522454193135655,1.3336462090871285e-05,0.00011021320050859775,5.6999665153704306e-05,0.42592803129396856,0.054991894682476665,1.0,0.5610078638502259,0.01960468256468999,0.03212452641674395,0.46359750021260626,0.0022629337982211584,0.14718629684297305,0.0007232137833892436,0.018099598772979526,9.670655469356561e-05,0.0036414398658956566,0.0007397382506725141,0.011379424630814018,0.0009105036417352697,0.2926236943151413,3.0655359362644996e-06,0.006804842523861868,0.0006234148025064842,0.5085540098342175,6.663369979655803e-05,0.0008141717158771841,0.053529705439465884,0.0036304545488540178,0.019523126046943236,0.058896806955827295,0.058919072259756525,7.882604970130855e-05,0.05341066224319635,0.00078074054116809,8.790891229557214e-06,0.058872610493042835,0.05347209595283968,1.7489093042150703e-05,0.3031815317191518,0.30602700253640636,0.47589873252182713,0.06036409129553028,0.42431746909208967,0.01131862576592802,0.04726100866550074,0.7115160398997118,0.0006459711396800419,0.017853404955268267,0.01040126181310024,0.03639004640381421,0.04259720023170224,0.004095045701687582,0.01787130351741048,0.44073216487945766,0.004428159909518048,0.05436476283774285,9.849278080351065e-05,0.0009125939580290235,8.547901879766367e-06,0.7525024760758303,0.0007428136009738324,0.024004659147190098,0.0006231274976694948,0.0006384842492716075,0.4910369571748878,0.061946348216225564
MFG_7_4_thickness,0.02566557420373493,0.01172197114200661,0.1634793476864293,0.1422913740942952,0.012911087288623734,0.07505919209445999,0.1564628526655519,0.004394201302140492,0.20068860761516472,0.2854644751378068,0.0313296309233457,0.6663020560272168,0.2969628144673723,0.0024987128003390534,1.5953133516292235e-05,0.011155258609725001,0.02417589961719306,0.01685190753661991,0.00012346518886847702,0.12309383538905148,0.030551207180576488,0.08743512416652531,0.35512637698448024,0.062449073115533126,0.14192330654739158,0.5342222349997572,0.07967950034763795,0.02523401637281157,0.01717530415396585,0.006362251726690497,0.024425494888400758,0.015056835924411642,0.929793018288975,0.25004324699941016,0.5610078638502259,1.0,0.1093270575353954,0.10593203491525677,0.9447352624977514,0.17640711073962936,0.527896700535005,0.04660987327670004,0.11293638613093235,0.00048310175832027983,0.037037633528491085,0.002000182377820436,0.2759818727957468,0.06186187525236297,0.44067473732989937,0.005293711378757163,0.3034898025333827,0.003527841753613297,0.8842517748335355,0.003212706088752967,0.047706657303802975,0.1386671198630542,0.03960005212891636,0.2121250497387306,0.1310018572962771,0.13737048991152592,0.0028126082179006947,0.09310216599775653,0.03908996901895717,0.0012964183694596657,0.1225254638800516,0.12407849398397855,0.011644711942988788,0.7331150131477513,0.7552307957156941,0.6818270593403435,0.26643839203732717,0.7232821991042558,0.15634815976906427,0.4860162480285667,0.4425811507742574,0.021608982086567367,0.06618068462706295,0.03170348205370872,0.2693623542361447,0.2287636547683537,0.07578703162326816,0.07155548926915464,0.9269696903296802,0.08745132409887668,0.2267467157343683,0.018952901644356365,0.062233835538775116,8.97923908312942e-05,0.6902426406554463,0.007972725961032929,0.3154758967755858,0.0026854954032119564,0.017573878478519538,0.7905914689125317,0.49695919455099247
MFG_7_5_thickness,0.8366429709569202,0.6361316919502171,0.9446843152872321,0.9487539272050306,0.7028633908439532,0.9849362130291219,0.9798211397754415,0.5039947112635159,0.8677128300638293,0.7532097756198225,0.8741670217925437,0.4955504028281348,0.855441365400539,0.4148080221671324,0.03230072151537506,0.5056320586541286,0.8230708339777391,0.6796925503135116,0.10148453438767634,0.8933590133887226,0.7262969688607366,0.9941376323591008,0.805334584929175,0.9142435030129737,0.9317470370249876,0.6056875409875674,0.7706604533461461,0.8293434632018234,0.5676382404857374,0.35957931484586836,0.5720235933614474,0.49741946131975934,0.21125863627237557,0.9056046268706966,0.01960468256468999,0.1093270575353954,1.0,0.9804006055426909,0.2101801441836168,0.7099154253698772,0.6120467476594813,0.7574194533202069,0.9992941773013854,0.21266219797364855,0.8769927572592628,0.35180098094399065,0.8222656378150626,0.7824204560421986,0.6588072422992728,0.301014530142077,0.37322680780831385,0.4677531320052052,0.10499311182754478,0.35520531975576397,0.7692548873289359,0.9459480001098862,0.8833036547133398,0.9353209387869486,0.9143695403133629,0.9257550381215949,0.35016593998726775,0.7166459140815236,0.757090948369254,0.21408393071943216,0.8914560851817268,0.9258962836412665,0.41907200986258497,0.41289919481328374,0.3901741663858991,0.02797823678942653,0.8888754709666983,0.04849310216741717,0.9576962706457073,0.2450163411622484,0.0034066284206760037,0.6944502581841264,0.9657617828652856,0.8501732207452785,0.8938074823946925,0.9291271129687627,0.9252638128910335,0.9764086859264338,0.227829127111151,0.9302842627140149,0.9244156789752315,0.5478626382157993,0.7825661219296661,0.08825795178820149,0.01178141866213266,0.5868110688748863,0.8378181971216256,0.42662207566859967,0.6722120162779026,0.17987466427239332,0.14575267788261576
MFG_7_6_thickness,0.8279801954981938,0.6294937327953569,0.9761639798844162,0.9866635734277208,0.7049636258703554,0.9797344128172967,0.9322122009664214,0.49956406891683697,0.9311407337765951,0.8331075189701971,0.8746071064296064,0.47793417440647507,0.8494355845205539,0.40251319767115357,0.0347936544610039,0.5162553934218556,0.8128466081560124,0.6665529439224354,0.10337755145725439,0.9626253286364266,0.696605633598616,0.9855753957263567,0.783869006899083,0.862919021292212,0.9808839395823359,0.609400205824563,0.698751489555045,0.817729614645485,0.5673626614640548,0.39693047183709984,0.568307601997877,0.5119260257067071,0.2191538516109425,0.8927913272979741,0.03212452641674395,0.10593203491525677,0.9804006055426909,1.0,0.20352542193600576,0.6019893996603144,0.6154510556788513,0.7108170944714273,0.9725031528096821,0.20158424699111915,0.850798792077932,0.3207213138136036,0.7208505962204467,0.7220872902215055,0.7043260242320047,0.35256851469921235,0.29440034733343734,0.4624265654763886,0.07927080234401412,0.3746869545408945,0.7210614449000609,0.9869854616275453,0.8540716203223695,0.8726082825994359,0.9745598666379547,0.9793026483323362,0.3669518013948007,0.8068075882175021,0.7173775603052597,0.24553899656635203,0.9614109020563919,0.9811652049749963,0.4521158585921359,0.41206685390362474,0.39155189524609957,0.018630074855714853,0.8777759985192837,0.032757819917873666,0.8869485687444458,0.17205454645413903,0.0031674517234107817,0.6756945022488209,0.97770776354642,0.8702008151083258,0.8528908863251589,0.9060691949151478,0.8653133656119572,0.9826033993710404,0.2239153818356281,0.8639351549278567,0.9176987346174457,0.5511088627987278,0.7219460656638113,0.08872677105397006,0.012644479266569185,0.5837365318044082,0.767695017093396,0.4162196479508605,0.6587256487241719,0.22563552852616087,0.09742429501887451
