subjects,region,gradient_1,gradient_2,gradient_3,gradient_4,gradient_5,gradient_6,gradient_7,gradient_8,gradient_9,gradient_10
sub-31151_ses-baseline_fs,lh_LOcC_L_4_4_thickness,0.013875721991355219,0.08440453487677109,0.11141389620105595,0.018315390534032798,-0.021238174157487074,0.0037071941996081113,0.09354029790287936,-0.007425468051731091,-0.06251354751342414,0.05190725478450567
sub-31151_ses-baseline_fs,lh_MeanThickness_thickness,-0.005823569551183103,0.09656471751042515,0.034211104688438174,-0.00044648630177882096,-0.00739835973151505,-0.011708023020869762,0.06365642728993222,-0.004964630199479783,-0.0450844365808911,0.043539683328172686
sub-31151_ses-baseline_fs,rh_SFG_R_6_1_thickness,-0.06776651879533853,-0.025670669528720602,0.005548839885057064,-0.05186181758676381,-0.061437681728103787,0.09195199759848553,-0.06099378021202726,0.004305986317003293,-0.041271905799154775,-0.004572285029887203
sub-31151_ses-baseline_fs,rh_SFG_R_6_2_thickness,0.06649281422632596,0.002334284031997828,0.1174090525694543,-0.026838990669414968,0.0033358443848186072,-0.060505136066045254,-0.06943898781417608,0.005417048712800159,0.05717279278668771,-0.02261747691839671
sub-31151_ses-baseline_fs,rh_SFG_R_6_3_thickness,0.12702968460613082,-0.0529806872157848,-0.05034814965100959,-0.0651097899304494,0.004794972467226719,-0.030535601417399152,-0.01873525766016805,0.0029101400208055798,-0.02830847727375306,0.09212137126286041
sub-31151_ses-baseline_fs,rh_SFG_R_6_4_thickness,-0.06005755970959161,0.09720233003184844,-0.034358348989485546,-0.0762967824930955,-0.03249092535169202,0.10190301048042176,-0.09358302220103226,0.0028857308037192227,0.010166681775268093,0.016953825881053795
sub-31151_ses-baseline_fs,rh_SFG_R_6_5_thickness,0.04447797856998957,0.04717224535865112,0.17234960702272165,0.006352995358882796,-0.016006928595495382,-0.021395151259697896,0.01637151606718894,-0.0006762999951307954,0.004841374059981142,-0.004405861314571051
sub-31151_ses-baseline_fs,rh_SFG_R_6_6_thickness,0.008080171307973902,0.0036998608236619573,-0.05594153267714643,0.1718082378565338,-0.06513859060704688,-0.02135902064127429,-0.04752112464356738,-0.06364419841903712,0.015388313776194158,0.0116604190747203
sub-31151_ses-baseline_fs,rh_MFG_R_7_1_thickness,0.01517162851190953,0.003977194782035863,-0.053896626391801754,0.1474217486428187,-0.05310478488849123,-0.011448750126768763,-0.03494036178938282,-0.10081913222286314,0.015779920509379753,-0.00741329476157028
sub-31151_ses-baseline_fs,rh_MFG_R_7_2_thickness,0.13053813837353054,-0.031702504535164745,-0.06995154886736606,-0.0492818186741392,0.0018871814717269482,0.01379593603190849,0.03580563661820589,0.01473431909004701,-0.023942822517867564,-0.007812060195639852
sub-31151_ses-baseline_fs,rh_MFG_R_7_3_thickness,0.001291007287865226,0.0072548929996888,-0.03986188458524209,0.1280264383342016,-0.054648282928376736,-0.023119023210159375,-0.03411918108184606,0.07448250320950421,0.0077609047010370105,0.016690805686533583
sub-31151_ses-baseline_fs,rh_MFG_R_7_4_thickness,0.0030059139431814594,0.006177480793103531,-0.04367151947825351,0.13841978188254342,-0.0568483578469982,-0.022436940134576703,-0.03749004320158114,0.03607873073381229,0.009721652409688506,0.015474841313380701
sub-31151_ses-baseline_fs,rh_MFG_R_7_5_thickness,0.024809912059728403,0.06926749691580099,0.13671441475690888,0.01676841770638155,-0.021109445325700256,-0.0007967738546854429,0.07124343446488476,-0.005394131848451814,-0.0426275788106345,0.034207104117075185
sub-31151_ses-baseline_fs,rh_MFG_R_7_6_thickness,0.06340115959017752,0.006779763512771856,0.1268690835014173,-0.02307274028743228,0.0018302750904574576,-0.057804439730488585,-0.06497785955689472,0.00550229433954648,0.05705050744876084,-0.027408731804605277
