,gradient_1,gradient_2,gradient_3,gradient_4,gradient_5,gradient_6,gradient_7,gradient_8,gradient_9,gradient_10
PoG_4_1_thickness,-0.020764124946064277,0.12100438575974606,-0.07436620266258608,0.029199238805947804,-0.02045096418240489,-0.010875429139881975,-0.0031483860692865986,0.02663118321187183,-0.09096643171923076,0.0017578452753321907
PoG_4_2_thickness,-0.023040703051368,0.12496282448659363,-0.10244897767088054,0.03543289226225466,-0.014554492566145286,-0.005285009642789679,-0.002621762364568111,0.02507457107224628,-0.08790774782061472,0.005860837020802365
PoG_4_3_thickness,-0.02283785791401763,0.09986397434255408,-0.11268191393641175,0.03369835773863945,0.0028265754083070904,0.014711878912845621,0.0034508560168388883,-0.02486470873048155,0.10669740612939742,-0.008974960424229189
PoG_4_4_thickness,0.007454768983094217,0.11076281510435708,0.14658974423774296,-0.015236540011277621,-0.06904509484052666,-0.03922460215620324,-0.00304205867411707,0.004563671160421221,0.01788779630197733,-0.021850685919732837
PrG_6_1_thickness,-0.023696575500647566,0.10554909288556183,-0.11781708717325845,0.035561877092195805,0.0018357454562993056,0.014229447482700379,0.003142502887097123,-0.022047966661069757,0.09605851633205052,-0.007550977087439762
PrG_6_2_thickness,0.001617630047253181,0.02768466740722494,0.06831401448445368,0.011247729287764166,0.04655059171067243,0.06823576832465167,0.007585493932233579,-0.02307472625140108,0.0010436746583117253,0.05988441950181827
PrG_6_3_thickness,-0.030338922552851647,-0.020021008185432433,0.0016090013378599237,-0.010470298784018423,-0.01484948290822863,0.016204894181292964,-0.045859929643277536,-0.020706493021317177,0.00048747087469656864,0.03808298813683397
PrG_6_4_thickness,-0.02039764869238215,0.08495240488098865,-0.0978301688548997,0.028373970775273077,0.004673531335526261,0.014915770778148167,0.0037981384359383834,-0.02962784765136837,0.12321120776537514,-0.0117765473461491
PrG_6_5_thickness,-0.0845184824123216,-0.09731406052924108,0.002567980152951328,0.07420626503955859,-0.057775276669046575,0.006063375741008601,0.0032726694342723748,0.05553180080757661,0.012316488636046962,-0.02221587800212519
PrG_6_6_thickness,0.05696719329492332,-0.0023480934079661364,0.03728912758722278,0.010293238172387519,0.10036633507841448,0.12307593570887378,0.010313510934787279,0.029110687163737763,-0.01153493445929568,-0.030029149104981407
SFG_6_1_thickness,-0.008940959439334477,-0.012294214725137764,0.02247101894830879,0.018294284974174343,0.14282853173398413,-0.050958276373072424,-0.024584690863722353,0.02505186305529551,0.0017898929486270686,-0.03641514581748895
SFG_6_2_thickness,-0.00680680396109338,0.11261161297201151,0.1463219518318944,-0.015115500079522406,-0.06267921535406074,-0.033136461806127955,-0.0024569908201828305,0.003103506027368436,0.017236925681406622,-0.013372360105380017
SFG_6_3_thickness,-0.005474331532954289,0.11819102817911761,0.15678678763871676,-0.015485013940100996,-0.06152961114890331,-0.025350256229461767,-0.001209409587601277,0.00424394386816263,0.01907034458649613,-0.012877001981019695
