,gradient_1,gradient_2,gradient_3,gradient_4,gradient_5,gradient_6,gradient_7,gradient_8,gradient_9,gradient_10
lh_MTG_L_4_1_thickness,-0.00308485012862936,0.024001199165678635,0.026629656840411752,0.02512042936786202,0.0027601481243041564,0.08744531223624684,0.05682689520346754,-0.0020272984475414625,0.03112515571419539,-0.02643846900469342
lh_MTG_L_4_2_thickness,0.13528253537216395,-0.0707777369854367,-0.046374976121430954,-0.03875996824331359,0.003992344574705789,0.0051101423707844516,0.0005280090480411263,-0.00458785756762759,-0.0035714728774677764,0.02486454999116663
lh_MTG_L_4_3_thickness,-0.015459773360488665,0.0307659510531885,0.03461416068977865,0.02048431696365526,-0.0065768950833884395,0.12675004485723684,0.06908632180295451,-0.0023748349629369838,0.0035704782445148318,-0.025324142574226893
lh_MTG_L_4_4_thickness,0.05459865658464051,0.04807239211413579,0.16076254261862524,-0.010048435094789067,-0.023167526609488624,-0.04830300913801347,-0.028941489752878972,-0.0028414382784647902,-0.0024018108253703826,0.005285950707062519
lh_ITG_L_5_1_thickness,0.019030901309423625,0.04001558326940273,0.10004457563032812,0.010247865698775439,-0.014896406797293676,0.04686223741401214,0.020243642016275838,-0.004383063229072929,0.009347565468290452,-0.04313402349096394
lh_ITG_L_5_2_thickness,-0.01683755265776808,0.10399275759836099,-0.049070029144415196,-0.03748334466004745,0.03949400792672413,-0.09405210846091921,0.11302002757954759,0.0004854401836713734,-0.005655118354243288,-0.006620875267084135
lh_ITG_L_5_3_thickness,0.1293567362943309,-0.06529413367576865,-0.038409353460760555,-0.036006502670158466,0.003115308652665809,0.0025155316222578335,-0.00014850453747616808,-0.00489069265610114,-0.004776427604569433,0.03243728670765382
lh_ITG_L_5_4_thickness,-0.00355744433183059,0.02991455980777474,0.04218317473618725,0.023865714391268614,-0.0028732787819883837,0.10299041310894307,0.061524185700089815,-0.002971438124221688,0.020739443957585382,-0.0412479371208469
lh_ITG_L_5_5_thickness,-0.041258846964338736,0.13426947922427765,-0.06224418667318068,-0.09481782081823396,-0.025231222213194366,0.032211722722104194,-0.09770937978806574,-0.0010409022991781276,0.0129103199694365,0.0008102806735329962
lh_FuG_L_3_1_thickness,-0.030570829261829923,0.12273880996697745,-0.055193465498480365,-0.07420076552122301,-0.0009931883509799553,-0.021804784557102767,-0.02211558223192699,0.00017279955711774388,0.01060285276142027,-0.0003394679920580323
lh_FuG_L_3_2_thickness,0.062378353194512084,0.040772958132615014,0.1829502710460758,-0.002862621000369297,-0.02533374337565662,-0.048507925084656914,-0.026931819727800257,-0.003713830641939915,-0.001725663751210161,-0.0025695755918549593
lh_FuG_L_3_3_thickness,-0.10591869839725605,-0.08298409092779756,0.006528255216721168,-0.005455150761047744,0.02598671235948031,-0.030508176534649278,-0.012842335851655713,-0.0008707818838262274,0.07166965236489835,-0.0014561002543349586
lh_PhG_L_6_1_thickness,-0.012993957088669622,0.0617452178834825,-0.028535569217755845,-0.00841000351301919,0.05049226663589587,-0.06828630162786517,0.08610506241600395,0.00015376474586037444,-0.011016743681676155,-0.007559468430610236
lh_PhG_L_6_2_thickness,-0.02610369593633489,0.03920306961417445,0.021763336553836034,0.004148657177445202,-0.014694161850441232,0.12676204722336665,0.04794541291101038,-0.002228717103926739,-0.011083516442270423,-0.01758457414104255
lh_PhG_L_6_3_thickness,-0.04242749714592513,-0.011733418941071865,0.010301125672918191,0.020680009952551717,0.030927985597762542,0.05811931319003085,0.02713977748179716,0.0023741669913961596,-0.002420940545700422,0.06996586953788014
lh_PhG_L_6_4_thickness,-0.013990157195536595,0.08754384611299841,-0.04113180676020725,-0.02594548061998686,0.04128646072512217,-0.09032399012414635,0.1152802221797505,0.0005635565464393381,-0.005705743731904787,-0.006289754909554473
lh_PhG_L_6_5_thickness,-0.01702701671879573,0.10699488506263569,-0.04863898860395455,-0.04001190473034199,0.03824186400370737,-0.09379075279890081,0.10927566409075565,0.0005226986134601274,-0.0047549094468424535,-0.00605549577158226
lh_PhG_L_6_6_thickness,-0.011004106071048276,0.024896800032377157,0.022639065354493174,0.027807422508662173,0.00486021603183127,0.11029615410356801,0.06991819421315038,0.0002053124971382334,0.024952559311191322,0.0032973473896636928
lh_pSTS_L_2_1_thickness,0.014441366544058304,0.020641528245785034,-0.0519490882092565,0.13727510836807771,-0.0622383806438033,-0.02450971029760518,-0.021414400276721215,0.008096962115569479,0.0003687039265704372,-0.009225870627602288
lh_pSTS_L_2_2_thickness,-0.010838657463274214,0.016739975336759336,0.01411611917828902,0.02819604625257745,0.018320074388985936,0.08043152064468713,0.04999481054702052,0.0004005073179940087,0.024816120571185825,0.012597190531505757
lh_SPL_L_4_1_thickness,0.021726290209635783,0.0350440203310185,0.10046917132978835,0.01522900360385475,-0.01222077870161354,0.04538782159369628,0.026807933570950068,-0.004970727222548051,0.017099011789247436,-0.05606272811131181
lh_SPL_L_4_2_thickness,0.04009315359349138,0.03985913422801019,0.06541857566697033,-0.015905719488487843,0.0006144761186261083,-0.053610192033898246,0.016435583163026034,3.510232140728281e-05,-0.008242368467875629,0.030668129884626954
lh_SPL_L_4_3_thickness,-0.06249685045584773,-0.02396005958722711,0.00888993971402735,-0.002532704698791928,-0.01583850886631722,0.058423780371322065,0.03382777944788911,0.0019289244599349237,-0.03853315258291858,0.054560823925371406
lh_SPL_L_4_4_thickness,-0.0030291317077541964,0.030898690342490803,0.046477738246993985,0.023237584665634338,-0.004242858447405513,0.10561028549885258,0.06196477913577373,-0.003224751062678331,0.01735405176490794,-0.043231818779177734
lh_IPL_L_6_1_thickness,-0.09004731374850493,-0.02017818630447221,-0.008250692990661924,-0.04533767672125238,-0.04981712791239459,0.029986774980050892,-0.010951218770681517,-0.000393179148286346,-0.054173624199277244,0.0019212234821363975
lh_IPL_L_6_2_thickness,-0.03703306317986546,-0.013016618936945262,0.004886542151920937,0.05685646333113476,0.16657821170420933,0.00595840867359257,-0.055528897679236154,-0.001988530796482875,-0.04258119700983721,-0.012598701467453755
lh_IPL_L_6_3_thickness,-0.014114703301017226,0.08840914697948442,-0.04153532873077929,-0.0264262507793896,0.04146873350256783,-0.0910269875516908,0.1159401842565278,0.0005677263874784384,-0.005709633688401199,-0.006330488207505363
lh_IPL_L_6_4_thickness,-0.017896734314965232,0.03453700153966059,0.030852868587993316,0.016900349827864425,-0.007880259180611608,0.12950731087375641,0.06479332237935834,-0.0022156164532072353,0.0015256217486666237,-0.022042950796468945
lh_IPL_L_6_5_thickness,-0.011887592368199428,0.09787837423141914,-0.007977732369237045,-0.050329534809906824,-0.002780357305550478,-0.03065182749132232,-0.012698499073660514,-0.0010797489119571298,0.0029537717087437165,0.0061234908823967074
lh_IPL_L_6_6_thickness,0.16838619084980178,-0.0942214144633386,-0.06615415707071659,-0.05733876513171632,0.007904030722820459,0.013948694469640454,0.0018072719918571232,0.0036743673127496396,0.004754070216004333,-0.03360570919769949
lh_PCun_L_4_1_thickness,0.09179646491563424,-0.01389057590593644,0.0716693815206654,-0.02182286607032358,-0.007284402762898614,-0.008000893041445876,-0.005121430107820394,0.0056091483380396314,0.004430197806372141,-0.018976157966544845
lh_PCun_L_4_2_thickness,-0.016910739272290573,0.10431050662462152,-0.04921498996206009,-0.037724142895168254,0.039468325596677234,-0.09411852857618297,0.11290837162038128,0.0004909033472898866,-0.005586444164080232,-0.006618776025940695
lh_PCun_L_4_3_thickness,-0.015034096185170417,0.10369767020145651,-0.04596171401873186,-0.03678390416935683,0.03893770760667428,-0.09539289741221728,0.11336075825791875,0.00010270666290744496,-0.006597141489759808,-0.004034538638818753
