,gradient_1,gradient_2,gradient_3,gradient_4,gradient_5,gradient_6,gradient_7,gradient_8,gradient_9,gradient_10
lh_PhG_L_6_5_thickness,0.19939628586944214,0.026696767939588337,0.04713323051450698,-0.03009001577459076,0.0015697041909242325,-0.027596290765082958,0.00509935878729892,-0.00568928082538903,-0.002391975904271435,0.00028120935221094735
lh_PhG_L_6_6_thickness,-0.045167112273556756,-0.033600043997672406,0.07516573502408143,-0.028917747775312783,0.02207347103298899,0.015470142582982009,-0.041238266219082234,0.04380790628620146,0.06681443627295415,0.025150351941847383
lh_pSTS_L_2_1_thickness,-0.013613510588658354,0.06549209913680691,-0.03283992353878139,-0.007361780910246766,0.08554435478358027,0.011599161120745013,0.0022016492156302476,-0.023666797094000862,0.006258404084204845,-0.013098663661002869
lh_pSTS_L_2_2_thickness,-0.026858862706947168,-0.014227880797934541,0.03517850769726936,-0.01971088140402503,0.022194777841492867,0.015186013626651068,-0.011305824579981241,0.07446508131939276,0.08574368125395028,0.027846005788091464
lh_SPL_L_4_1_thickness,-0.06847591316699103,0.009217130116919464,0.09536175809281987,-0.03389892733262272,-0.05114743311442865,0.03865163463653325,0.0801406092878587,-0.006867497054774383,-0.0014654060520106957,-0.032202968542349254
lh_SPL_L_4_2_thickness,-0.005647724198428845,0.07527468524312547,-0.01386870546591516,0.04527926407841776,-0.08733161371756988,-0.004100798074928661,-0.0451711858468231,0.03620715611637112,-0.03767021319316082,0.02496691052512114
lh_SPL_L_4_3_thickness,-0.030893093288335994,-0.07305477880255873,0.011774258134523395,0.05214332388267295,0.0414507937153488,-0.0964919857995963,-0.01584652236882233,0.04516101010502684,0.009255854582989177,-0.033746604601180154
lh_SPL_L_4_4_thickness,-0.06513535510815147,-0.03404055168476709,0.11678055689892924,-0.044632574370682854,0.0006842581037713325,0.043731541257952714,-0.006063215431565281,-0.023029691330827023,0.006730248883908749,0.008110009042551039
lh_IPL_L_6_1_thickness,-0.028114849519468237,-0.08835246806464131,-0.004176603135880237,0.09382574180087767,0.03125111984538568,-0.08336888664202596,0.03249952053276071,-0.013304337197517021,-0.02715776197332592,-0.0077202967406660135
lh_IPL_L_6_2_thickness,-0.01509263127866008,-0.06578278011197408,-0.10829888063147461,-0.1169334202050395,-0.034525633130083125,-0.00584213325801512,-0.01723776316624994,0.013469250265383774,-0.026322170848256627,-0.05108346957537258
lh_IPL_L_6_3_thickness,0.18368793142438467,0.028007426219929764,0.047354569284225066,-0.043280124549226855,0.0109424974468333,-0.05048244509829769,0.023981812277134796,-0.016794281580672043,0.0050680148049767676,0.0233837082216715
lh_IPL_L_6_4_thickness,-0.07830488699650098,-0.05280731531947435,0.14285125212589592,-0.043513314678136954,0.00949995319836359,0.03482494707264598,-0.0387465870227914,-0.060409273961599244,-0.04443448039536942,0.015209809028640766
lh_IPL_L_6_5_thickness,0.028621277919282272,0.0073397237184534975,-0.023790529793059054,0.07520465514645389,-0.05621095682221696,0.06875154085095961,-0.046179374838760195,0.030074831006764505,-0.02388586945904253,-0.0007978215858852185
lh_IPL_L_6_6_thickness,-0.053589066584909605,0.11069440960306988,-0.014700207602529497,0.018240531389940116,-0.06560348119514157,-0.03594992239285636,-0.0004412137457366292,-0.013302098431604976,0.026223340621190652,-0.010507657831537618
lh_PCun_L_4_1_thickness,-0.05866764372383015,0.049551571073261226,0.04974276522419696,-0.013431212852937198,-0.07607901225470229,0.011676259369125233,0.09118928943345361,0.014440568471624619,0.012103601483192792,-0.0399570218948608
lh_PCun_L_4_2_thickness,0.1993971889380723,0.026726861595837315,0.04718267259732627,-0.030243669374691196,0.0016534924588516124,-0.027845495956344744,0.005278847375549265,-0.005792697704462702,-0.002332998831747381,0.000490073273589787
lh_PCun_L_4_3_thickness,0.18832322806063626,0.023151479658426538,0.04008479024362606,-0.016154665933741937,-0.005004562001028175,-0.007219507697351685,-0.008022019554036844,0.0023437174215835558,-0.006212965872243299,-0.01191420519771265
lh_PCun_L_4_4_thickness,-0.014409229049806592,-0.07166425530739624,-0.11269619286553413,-0.10616119069456993,-0.03511385850793875,-0.0008699544210545966,-0.003932651937572939,-0.00918986208521519,0.0032641614289315238,0.01513427231866225
lh_PoG_L_4_1_thickness,-0.04597233281811022,0.12573322827707334,-0.050836609652099435,0.009890538098041116,0.05829051754831861,-0.01100221664863477,-0.030652965137412138,-0.061657141411693435,0.035167148973582335,-0.029307931765973922
lh_PoG_L_4_2_thickness,-0.04343390122992165,0.12038409498288206,-0.05432553538235169,0.004331907795663592,0.08952559627877811,0.0021369169010391027,-0.021922333227685695,-0.05801820412784663,0.02949818998338666,-0.031724348870802825
lh_PoG_L_4_3_thickness,-0.024842973508282365,0.058932535694122344,-0.03871062945306443,-0.010970880380626592,0.12262544095730127,0.04401114423578218,0.034613572236757775,0.05490511848618024,-0.05435473725743105,0.03246101172451102
lh_PoG_L_4_4_thickness,-0.056888193054225315,0.1267626964242631,-0.02149284071845637,0.03107770696196502,-0.08562913635079315,-0.045087826298670725,-0.031052798924700475,-0.0034858680567285893,-0.0030994091718246687,0.022261839491803364
lh_INS_L_6_1_thickness,-0.013630310997062566,-0.06027158767977124,-0.10062804333777604,-0.11288433052725343,-0.03198641568404974,-0.007121717930443459,-0.018508482424453434,0.017507923893977553,-0.03061381189578658,-0.06066482096535619
lh_INS_L_6_2_thickness,-0.040194081153916275,-0.0745331296189714,0.03732674419812673,0.03730145842289666,0.043193090641051535,-0.08292405910540547,-0.03808403415813473,0.03400013098846762,0.001951965890743929,-0.02225069652681974
lh_INS_L_6_3_thickness,0.019931126289310704,-0.07771264293068267,-0.05242066332447519,0.11880587767586588,-0.013117444840373695,0.05736100370767998,0.024080263582880245,-0.03247976701205164,0.020906913992537073,0.015460352644805503
lh_CG_L_5_1_thickness,0.020075418879391745,-0.07761317334867968,-0.052372097027797014,0.11889922106441927,-0.013201617631134017,0.05768808551005392,0.02389657493212327,-0.032387802343570096,0.02087841904671639,0.015308161038239771
lh_CG_L_5_2_thickness,-0.022596620426175103,-0.09450899594566611,-0.019822604858834907,0.09955640775206957,0.03167094511639069,-0.08126639254977096,0.03881913519629346,-0.007465671056453431,-0.006310594550785612,-0.009089679356062075
lh_CG_L_5_3_thickness,0.180933725497647,0.016662335631211823,0.0322352207541026,0.0013549473586359493,-0.011376737872384841,0.016222143331874477,-0.019236055209307622,0.007697234361588581,-0.007734507160848835,-0.02395857069224355
